,TOTUSJH,TOTBSQ,TOTPOT,TOTUSJZ,ABSNJZH,SAVNCPP,USFLUX,TOTFZ,MEANPOT,EPSZ,MEANSHR,SHRGT45,MEANGAM,MEANGBT,MEANGBZ,MEANGBH,MEANJZH,TOTFY,MEANJZD,MEANALP,TOTFX,EPSY,EPSX,R_VALUE,CRVAL1,CRLN_OBS,CRLT_OBS,CRVAL2,HC_ANGLE,XRAY,fluorescence,Flare_time,Date
445,277.4448087,3347300301,2.85E+22,5.87616E+12,13.8664932,1.27739E+12,5.45E+21,-2.59E+24,2294.352844,-0.573944716,25.02905071,7.430401899,30.78999988,116.1671378,115.7494902,47.19125608,-0.000113282,-4.02E+22,-0.051565728,0.001803659,-4.55E+23,-0.017224267,-0.035244898,1.689080178,94.18207628,89.3367637,5.06377377,3.49773729,39.63542341,15.76790652,3.83E-05,24.69230769,7/23/2011
446,155.4998692,1801378432,1.02E+22,3.32382E+12,12.78797278,9.02026E+11,3.42E+21,-1.67E+24,1813.245289,-0.614689235,23.02687836,5.060890368,30.23517437,122.4369196,122.7321947,52.21082032,-0.001140963,1.90E+22,0.100478227,-0.004753942,-2.13E+23,-0.069488027,-0.05473128,0.866816884,76.66705787,75.84110717,5.150565834,6.332845542,36.43595602,8.823732296,5.79E-05,220,7/24/2011
447,166.8118064,1552947691,1.24E+22,3.32412E+12,22.27368864,1.32508E+12,2.49E+21,-1.20E+24,1887.340729,-0.566008188,22.98066805,5.617245562,31.61829029,130.4436398,131.8962259,57.00783997,-0.002628903,1.56E+23,0.586134457,-0.010119836,2.12E+23,-0.108159294,-0.072823372,1.412771,48.7535809,62.524325,5.235485629,15.24391862,30.23569464,13.57622497,6.59E-05,18.92857143,7/25/2011
448,333.094539,2987239280,3.37E+22,6.11088E+12,71.47570773,3.21099E+12,3.92E+21,-1.81E+24,2412.388791,-0.538100367,23.94206795,8.461071045,33.52366001,134.8688167,138.4180946,60.07795886,0.002128182,2.06E+23,0.287203539,0.002822669,4.29E+23,-0.094468058,0.00490696,1.517133669,42.74853051,49.32526668,5.318228684,17.2045798,26.94587857,9.264273463,6.50E-05,45.5,7/26/2011
449,475.267581,5531357219,8.01E+22,9.02603E+12,48.77913926,2.53145E+12,6.00E+21,-2.49E+24,3755.965592,-0.496483353,27.26605693,13.18388445,35.06797678,118.6200982,122.8329409,55.35943716,0.003724516,2.09E+23,0.235913211,0.008016508,6.48E+23,-0.067289356,0.012356539,2.160838639,27.8525491,35.76515071,5.401211845,16.66063346,35.98189854,7.563969229,5.94E-05,23.4,7/27/2011
450,519.7596999,6304496403,9.95E+22,1.00948E+13,83.19073503,3.38566E+12,6.43E+21,-2.35E+24,3858.395931,-0.512202734,27.98400763,13.5177392,34.31721388,108.4767835,111.80989,50.32101027,0.001045938,1.99E+23,0.100313372,0.002756392,7.20E+23,-0.04008032,-0.005732163,2.490841871,11.84379117,23.17578368,5.479119407,9.388438504,43.38950867,5.079865387,4.39E-05,19.33333333,7/28/2011
451,564.8466924,7867337512,1.40E+23,1.13258E+13,38.88124141,1.65332E+12,7.00E+21,-2.08E+24,4338.493607,-0.497682144,28.62468374,14.88241243,34.96297986,114.364249,116.119664,50.92791463,0.000136333,2.53E+23,0.159115129,0.000619907,7.71E+23,-0.001985592,-0.043327652,1.853433854,-5.026207118,9.411384789,5.559058111,3.768310049,38.76326931,4.034970401,1.93E-05,9.615384615,7/29/2011
452,733.543667,12046885875,2.32E+23,1.44287E+13,73.18601459,3.05796E+12,9.61E+21,-2.50E+24,6501.092547,-0.403818141,32.13843165,21.96941571,39.48624515,112.6889098,115.9489011,54.03310611,-0.000295837,3.68E+23,0.103594846,0.000737945,8.13E+23,0.010827675,-0.080400443,2.353981222,259.5713434,276.91289,5.635473643,3.354199906,34.27041722,167.7312577,0.000176634,12,7/30/2011
453,909.4280293,14978041550,3.01E+23,1.83485E+13,97.36334281,3.41554E+12,1.11E+22,-2.41E+24,7943.397056,-0.347433834,35.45010356,28.24610097,42.86506987,109.1316473,112.74656,55.15178841,-0.001042968,5.26E+23,0.222675176,-0.002933798,4.82E+23,0.033565616,-0.020469917,2.782040559,338.9227563,343.5634219,5.70939616,5.253668448,31.89987223,4.451600942,1.54E-05,11.55555556,7/31/2011
454,1118.965005,17468447168,3.68E+23,2.12431E+13,185.3628994,7.9245E+12,1.22E+22,-1.91E+24,8748.560794,-0.333587252,34.89052013,27.74859888,42.64773567,108.1365061,111.7929602,56.82424137,0.003562722,6.12E+23,0.19822799,0.007201301,-1.34E+22,0.035955317,0.075005385,2.913672376,341.0111946,329.787366,5.785246818,9.193675022,30.940867,4.253363372,2.86E-05,18,8/1/2011
455,1053.97147,16392332371,3.49E+23,1.87311E+13,342.3618703,1.20863E+13,1.11E+22,-1.62E+24,8567.48447,-0.355974419,33.62011375,24.95294413,41.1119995,113.8420686,116.6968252,57.50939938,0.007419495,6.04E+23,0.050324935,0.013187651,-4.84E+23,0.029368716,0.121795702,2.411166549,331.6207359,316.3776209,5.858514523,7.266088413,29.83893652,5.906613201,0.000121576,24.83333333,8/2/2011
456,825.0654989,12655225333,2.57E+23,1.49282E+13,303.1949135,1.22578E+13,9.73E+21,-1.95E+24,6435.886402,-0.456075907,29.97086145,18.11240751,36.08740603,111.4606884,113.7674879,49.81133151,0.007741943,4.08E+23,0.00287333,0.017453737,-6.99E+23,0.072475304,0.063466458,2.304501712,314.7558591,303.5684687,5.927139154,1.895840501,39.55346581,23.17680331,0.00029419,20,8/3/2011
457,739.4070787,11131406583,2.13E+23,1.41119E+13,226.732111,9.6308E+12,9.62E+21,-2.45E+24,5416.060586,-0.486365581,29.49861726,16.92943446,35.19062981,106.0909136,108.5811158,46.72626704,0.006797513,3.37E+23,-0.040257905,0.01790988,-7.71E+23,0.061619725,0.002417547,2.342786451,294.6644698,290.4134994,5.995650323,0.768425262,43.21997447,17.32792207,8.45E-05,14.5,8/4/2011
458,619.675445,9124366314,1.61E+23,1.23359E+13,159.2159148,6.7602E+12,8.84E+21,-2.70E+24,4711.766214,-0.500539998,28.88345561,14.90405801,34.39026886,105.8133258,107.9371095,47.76525952,0.001051055,2.70E+23,0.041557283,0.005200003,-5.86E+23,0.016385289,-0.105545562,2.273916191,261.5567527,276.5796049,6.065160683,7.744354461,42.16836647,3.593928466,1.72E-05,15,8/5/2011
459,571.7059262,8010519992,1.34E+23,1.12692E+13,152.1578106,6.03021E+12,8.05E+21,-2.67E+24,4160.408666,-0.495149195,28.77048955,14.28862543,34.87150842,111.0070681,112.5122371,50.33071665,-0.001306955,1.89E+23,0.186456564,-0.002532995,-4.95E+23,-0.004528456,-0.106011043,1.808739074,255.351569,263.9307773,6.128919204,8.726100124,38.74548317,4.810215097,4.04E-05,31.2,8/6/2011
460,507.1329373,6869372733,1.24E+23,9.53934E+12,181.666139,7.9503E+12,6.17E+21,-1.85E+24,3989.601694,-0.47182505,28.56805666,13.93488009,36.47247966,124.5818277,125.8077123,59.28531834,-0.004233695,1.01E+23,0.288354525,-0.01473426,-4.58E+23,-0.009734923,-0.074058179,1.445329505,247.1859636,250.1849655,6.194803572,5.743561968,31.19134485,3.108853736,1.53E-05,11,8/7/2011
461,422.6694159,6243627713,1.03E+23,8.01414E+12,129.2414848,5.7438E+12,6.11E+21,-2.21E+24,3313.290966,-0.503200918,26.8468624,11.83701675,35.18662636,123.4198351,124.1331199,58.03459995,-0.000747467,9.98E+22,0.449283787,-0.00595642,-5.64E+23,-0.024412112,-0.048681381,1.402256666,235.8000198,237.4898536,6.254847689,7.041441696,31.3190255,27.44756955,0.000147126,24,8/8/2011
462,151.1307214,1377068832,1.34E+22,3.17375E+12,14.49510264,8.80079E+11,1.91E+21,-8.05E+23,2089.376154,-0.554534072,24.03534533,6.556933544,32.77751752,127.4701323,127.5888366,57.74309107,-0.003092521,1.02E+23,0.426344629,-0.011692833,-1.35E+23,-0.092062026,-0.002427445,0.438487179,221.2642838,224.2556466,6.31574753,13.11201867,24.85988128,220.0668591,0.000570014,25.71428571,8/9/2011
463,93.41072536,824510496.6,2.74E+22,2.0429E+12,6.441934466,4.39389E+11,1.42E+21,-6.26E+23,20041.64461,-0.608055343,23.00898434,3.763560108,29.49162593,124.1777948,123.8753937,50.03329496,-0.000766807,3.63E+22,0.182058383,-0.002825426,-1.31E+23,-0.038845222,-0.006832499,0.369738662,204.4997791,210.4276737,6.376178865,8.366100718,33.63410099,7.702989927,4.07E-05,22,8/10/2011
464,87.35003434,853832051.6,6.80E+22,1.88737E+12,5.51105191,3.99887E+11,1.55E+21,-7.17E+23,135807.8105,-0.624111523,22.90406559,3.731755571,28.88095636,117.7447367,117.4021219,47.39104524,-0.001818868,1.34E+21,0.254200874,-0.006313498,-6.29E+22,-0.035121911,-0.012388312,0.489643001,192.8986803,197.664454,6.431564741,8.998642228,37.86366354,11.01118975,0.000123599,38.5,8/11/2011
465,79.07000178,765823389.5,5.09E+21,1.7726E+12,5.834200456,4.40732E+11,1.52E+21,-6.80E+23,1613.812311,-0.636966382,21.87990436,3.000418703,28.29247181,118.3446397,118.670497,47.23903684,-0.002420468,-1.08E+22,0.416693223,-0.010191462,-3.13E+22,-0.043163406,-0.039552512,0.364724176,182.2769661,184.3701913,6.487304096,10.64794167,36.31276405,29.300398,2.20E-05,104,8/12/2011
466,60.34600904,523047254.6,3.64E+21,1.39267E+12,5.063376427,3.94199E+11,1.08E+21,-4.62E+23,1486.6752,-0.632688575,21.40702999,2.374179343,27.94334789,121.5060131,122.3185853,46.94932342,-0.001881749,-1.71E+22,0.472856759,-0.008469954,3.17E+21,-0.04906728,-0.042327533,0.208356006,168.4209887,171.3989178,6.539975359,10.10128683,33.61545186,3.387918833,3.61E-05,30,8/13/2011
467,41.42470648,315731475.9,4.39E+21,9.82652E+11,3.371488911,3.71221E+11,6.69E+20,-2.70E+23,18344.46432,-0.625948099,21.98741286,2.863631436,28.32879374,124.9381047,125.1136613,48.33825974,0.000117474,-3.16E+22,0.403714486,0.000738595,2.24E+22,-0.01766199,-0.043769237,0.111130071,155.7909637,158.1216305,6.592063572,3.990952252,30.99199499,1.982559247,8.66E-05,33.5,8/14/2011
468,30.40427993,232270105.1,1.66E+21,6.8937E+11,3.361253476,3.12497E+11,4.61E+20,-1.93E+23,1584.255464,-0.62378869,21.53840659,2.509098242,28.62118038,131.7087893,131.890293,51.98047368,0.000243753,-3.33E+22,0.343278855,0.000584396,-1.12E+22,0.030690877,0.014961534,0.127711004,148.552872,144.9278696,6.641207316,-2.450534579,29.51613461,7.049842014,4.90E-05,30.5,8/15/2011
469,55.21977673,668856075.8,7.37E+21,1.09164E+12,4.405688766,3.02866E+11,9.23E+20,-4.17E+23,1669.611742,-0.607876402,21.80438597,3.619990235,29.44309949,131.4135301,132.0327272,52.92552223,-0.001053082,-3.63E+22,0.549418191,-0.003769791,5.35E+22,0.013301095,0.077521918,0.12349525,140.7672515,131.5565409,6.689388431,-0.371786684,29.36001922,5.289885738,6.05E-05,65,8/16/2011
470,283.8354192,4086973097,4.88E+22,5.44909E+12,10.16189872,6.0805E+11,5.27E+21,-2.42E+24,2212.856263,-0.595882037,22.94264289,5.662069091,29.95718175,124.1899147,124.4063028,51.28892063,-0.001292608,-7.61E+22,0.197735526,-0.005032705,7.04E+23,0.063342807,0.050341196,1.119267319,113.3489404,118.3274998,6.735440796,-5.520273212,38.97975765,9.903029179,0.000112754,61.5,8/17/2011
471,305.3783022,4226209454,5.62E+22,6.3987E+12,11.21295825,1.03791E+12,5.23E+21,-2.16E+24,2498.085208,-0.590983043,24.53870401,6.859947704,30.31686172,121.2723575,121.0515511,48.40458619,-0.000514515,-8.85E+22,0.077981775,-0.00220593,6.91E+23,0.038446385,0.040227475,1.078529219,105.2805006,105.4709274,6.77921898,-0.884848138,41.52609221,5.372911304,1.59E-05,18.66666667,8/18/2011
472,360.4902463,4793699542,6.99E+22,7.90922E+12,13.94674053,1.64259E+12,5.64E+21,-2.06E+24,2773.086108,-0.567259082,25.44459296,8.805030822,31.33990106,117.6081028,117.7215777,48.11139724,0.000350872,-9.88E+22,0.206264839,0.00167214,7.00E+23,0.006395075,-8.41E-05,1.164921264,93.47362542,92.51327759,6.820834999,1.189338704,39.77034925,63.65670938,2.91E-05,56,8/19/2011
473,465.0454891,5808076208,9.01E+22,1.03556E+13,21.97866964,2.65399E+12,6.42E+21,-2.07E+24,3360.224741,-0.486996625,27.52993802,13.29549285,35.32454363,123.3944398,124.4271415,55.4758956,0.001186266,-1.25E+23,0.499975075,0.003019591,7.02E+23,-0.008451546,-0.075399672,1.723698716,71.48303232,78.70464897,6.86231616,1.885892057,28.42234517,11.04985863,9.24E-06,6,8/20/2011
474,417.6105701,5306782887,8.50E+22,9.31021E+12,30.76291165,2.042E+12,5.52E+21,-1.62E+24,3760.922188,-0.456015554,28.72103164,16.10213331,37.03976308,116.0579717,117.7671417,54.33490666,0.001238826,-1.03E+23,0.101361891,0.006701519,2.97E+23,0.005899908,-0.084841684,1.834447304,55.61197503,65.44315691,6.900763846,2.941103421,29.22546008,5.762144812,2.28E-05,23.5,8/21/2011
475,555.5298067,6761655424,1.02E+23,1.17214E+13,47.44941937,2.37451E+12,7.30E+21,-2.40E+24,3757.248824,-0.459854296,27.81126069,14.74589258,36.86520774,117.3704667,119.8037801,56.39698732,-0.001042209,-4.49E+22,0.235097328,-0.002993923,1.57E+22,-0.014668785,-0.065748268,2.564721879,32.63876678,52.04655097,6.937381437,8.223344914,30.6762525,3.821177337,7.19E-05,83,8/22/2011
476,510.977132,5800529577,8.24E+22,1.08991E+13,70.44337382,4.43987E+12,6.87E+21,-2.47E+24,3015.953665,-0.515765352,25.76294717,9.890149429,33.58844554,120.1806013,121.0821083,54.05656527,-0.002774046,-5.10E+21,0.331221266,-0.009159054,-4.06E+23,-0.023874629,-0.020700347,1.718053851,27.14723117,38.56771654,6.972611166,8.549793163,32.931435,13.00650201,0.000121033,49.5,8/23/2011
477,486.1337978,5053370435,6.51E+22,1.02484E+13,70.00307762,4.32671E+12,6.89E+21,-2.65E+24,2431.460434,-0.566509286,24.25146656,6.580815016,30.7753982,117.218367,118.0438839,48.508588,-0.002474264,2.66E+22,0.253680413,-0.009141926,-5.15E+23,-0.034004633,8.48E-05,1.142624778,21.18639251,25.98146027,7.004230982,9.227307286,36.00946971,3.870017592,2.80E-06,3,8/24/2011
478,410.3911683,4210822701,4.68E+22,8.8307E+12,55.33796495,3.5016E+12,6.55E+21,-2.70E+24,2096.03299,-0.588552754,23.83296078,5.372839709,30.1432899,121.6295615,121.5419065,49.30292406,-0.000435787,3.44E+22,0.356923055,-0.000363352,-5.57E+23,-0.019668067,-0.019599971,1.124493626,15.33947793,12.58256949,7.036149725,10.07272773,37.10478402,3.552388542,0.00013004,12.6,8/25/2011
479,384.3935124,4465436016,4.36E+22,7.9606E+12,34.82512814,2.14206E+12,7.06E+21,-3.13E+24,2365.708315,-0.558063544,24.31252006,7.865482869,32.26423301,118.4465539,119.0236035,52.24347886,0.000867501,7.11E+21,0.422127472,0.002829941,-3.68E+23,-0.004107203,-0.004151711,1.523633295,201.6557296,196.6031205,7.063686539,8.951750499,36.7880056,5.387481177,1.25E-05,10,8/26/2011
480,293.9002446,3673255080,4.12E+22,6.05521E+12,34.95458117,2.02959E+12,5.13E+21,-2.18E+24,2794.172199,-0.500569119,24.5194972,8.941359805,34.29384791,126.4187288,127.1098658,60.06824817,6.87E-05,5.23E+22,0.61642308,-7.39E-05,2.15E+23,-0.029342545,-0.008281815,1.469660364,344.0278404,346.7346609,7.090654467,10.45402639,28.72523335,33.3688443,0.000956945,12,8/27/2011
481,206.266051,2500429353,3.52E+22,4.46272E+12,26.40130129,1.75427E+12,3.04E+21,-1.07E+24,2723.740014,-0.497066163,24.76576178,8.980787563,34.78713182,136.4327879,137.4751136,63.20289296,-0.001421904,6.31E+22,0.661801351,-0.005966855,1.99E+23,-0.045985044,0.051688809,1.215820485,332.7232869,332.8060807,7.114818291,12.66968495,24.21713074,2.215430537,3.12E-05,17,8/28/2011
482,258.6362789,3290191034,4.19E+22,5.55119E+12,27.71443448,1.79552E+12,4.35E+21,-1.74E+24,2750.163971,-0.529030433,24.67502524,9.55696597,33.22565559,123.6277927,125.281611,54.28360825,0.001322244,-2.34E+21,0.507543428,0.004660579,2.23E+23,-0.067098517,0.082314248,1.496846537,321.344674,319.7028335,7.137899815,11.09583976,30.13609226,8.76525942,6.66E-05,35,8/29/2011
483,277.2320014,3318680800,4.09E+22,6.03226E+12,27.3733428,1.70228E+12,4.52E+21,-1.81E+24,3138.068995,-0.52739857,26.72888237,11.73545938,33.96476096,117.8062594,118.8768851,51.55364279,-0.00061112,-6.17E+22,0.18514545,-0.001636065,-7.56E+21,-0.012811293,0.119927242,1.937746709,323.9081824,306.8693039,7.157469222,5.854187791,37.63456981,9.03022152,3.42E-05,26.4,8/30/2011
484,386.7341755,4781859360,6.05E+22,8.16565E+12,34.358536,2.19852E+12,6.07E+21,-2.47E+24,3490.375636,-0.530419431,27.02132426,12.75131086,33.4730918,105.4143465,106.3070317,46.77701293,0.000870391,-1.21E+23,-0.08627258,0.00258002,-4.57E+22,-0.010187056,0.08953726,2.195473293,317.3316465,293.4003162,7.176137064,9.034053921,45.08087907,6.893612754,2.40E-05,15,8/31/2011
485,663.063164,8794931298,1.19E+23,1.383E+13,47.20494925,2.6513E+12,1.04E+22,-4.15E+24,4015.696263,-0.490036438,28.70668982,15.68054245,35.3250449,104.3675986,105.2140502,48.40724325,0.000918617,-1.64E+23,-0.100210904,0.002231563,3.25E+23,-0.020652754,0.009089716,2.587800821,285.3905639,280.5597174,7.192361038,12.05497674,43.54602329,6.202905896,2.03E-05,14,9/1/2011
486,716.8854713,9086772113,1.19E+23,1.4842E+13,59.84503869,2.49846E+12,1.09E+22,-4.54E+24,3829.26744,-0.487893527,27.79894775,14.32084013,34.91967204,110.4099567,112.2166836,51.07937396,0.000988897,-7.81E+22,0.217975287,0.003796125,-5.03E+22,-0.023195884,-0.0502179,2.76645768,266.9272192,266.9392797,7.207328289,12.22144545,40.41871571,4.407094305,1.70E-05,12,9/2/2011
487,645.037831,7978970779,1.09E+23,1.39284E+13,71.98478237,2.91539E+12,9.60E+21,-3.72E+24,3561.198634,-0.485947213,27.14520778,13.82180024,34.77924588,114.6551676,116.2879859,52.89436244,0.000143097,-6.05E+22,0.399000425,0.001381104,1.36E+23,-0.017851709,-0.056478893,2.127474081,244.3237896,253.4080823,7.219608124,4.927347579,34.3810969,3.430726252,1.46E-05,11.625,9/3/2011
488,566.1720997,7130535509,9.49E+22,1.17725E+13,49.91846657,2.94847E+12,8.74E+21,-3.49E+24,3520.432256,-0.493062963,26.90561463,12.71310862,34.3627619,112.6159971,114.4206984,50.55390898,0.000805979,-1.21E+23,0.407223128,0.002665295,1.65E+23,-0.016978245,-0.022990583,2.210156564,232.802304,240.2041934,7.229688571,2.488972817,37.0170212,16.29846905,0.000137169,23.8,9/4/2011
489,499.2990405,6256400141,8.60E+22,1.03296E+13,42.47374102,2.73119E+12,7.56E+21,-2.87E+24,3467.984417,-0.494680823,27.34275329,12.31398651,34.31738469,112.1830741,113.0323805,50.14298566,0.000944177,-1.96E+23,0.127252594,0.002537567,6.44E+22,-0.003482819,0.018647775,2.203528861,225.6385076,227.4720675,7.237743176,3.306035372,37.58405413,8.12284567,0.000256225,34,9/5/2011
490,442.6234521,5138298943,7.64E+22,9.02617E+12,62.75000349,3.37947E+12,6.04E+21,-2.10E+24,3465.103548,-0.506346234,27.0346544,10.9751874,33.45887919,118.7382454,118.9125275,51.4301488,0.002684604,-2.59E+23,0.151930388,0.007189424,-1.44E+23,0.017620935,0.045619997,1.69355428,218.1541225,214.108663,7.243917937,1.214580475,34.84220858,126.1586269,0.000936838,21,9/6/2011
491,459.4657154,5740465317,8.75E+22,9.43163E+12,77.13562156,4.15683E+12,6.85E+21,-2.41E+24,3614.991431,-0.507255657,26.1539328,11.35196933,32.98921796,117.6020464,118.5727182,50.27143368,0.001650993,-2.71E+23,0.315289861,0.003122538,-3.39E+23,0.029550196,0.042971192,1.93390107,211.8207823,201.3489335,7.248516814,-1.431191952,36.04015157,108.1823302,0.000413253,16.33333333,9/7/2011
492,640.7583038,10079174620,1.69E+23,1.30074E+13,87.21194658,4.29777E+12,1.03E+22,-3.61E+24,4775.777586,-0.444218337,27.66230587,15.11830677,35.17850154,114.0382875,116.7508032,50.69740796,-0.000712748,-8.52E+22,0.470272561,-0.002533525,2.06E+23,0.036036591,0.00080503,2.619540269,180.8451317,187.4937387,7.250583322,0.724375064,37.27702541,41.45426549,0.00019896,24,9/8/2011
493,645.804009,9747981252,1.59E+23,1.30362E+13,84.5036233,3.98909E+12,9.88E+21,-3.72E+24,4733.410891,-0.434924288,29.31358576,16.36649783,36.79283163,115.6614586,118.4522704,53.60999101,-0.003491393,-3.86E+22,0.471078616,-0.012283369,8.02E+22,0.002942627,0.013573462,2.491550061,172.3123096,174.6231989,7.249600027,2.675214429,35.24084842,8.984077399,6.56E-05,25,9/9/2011
494,614.2946802,9974265108,1.64E+23,1.24793E+13,96.71506062,3.75408E+12,1.01E+22,-3.69E+24,5305.066067,-0.417796175,30.36605654,18.50985244,38.50444374,113.6463677,115.1396784,56.86615073,-0.003776844,2.08E+22,0.205126955,-0.009667836,2.68E+22,0.002910838,0.055185442,2.712220594,168.2225325,161.2881852,7.247699923,3.95152469,36.80567819,12.18234043,0.000162809,24,9/10/2011
495,412.6593722,6793757698,1.18E+23,8.27533E+12,72.42549298,2.09415E+12,6.26E+21,-2.12E+24,4542.735135,-0.482026319,28.72342791,15.68759318,36.5288305,116.0024434,117.2964235,54.37335585,-0.001129556,2.49E+22,0.07071493,-0.000172459,1.78E+23,0.006984795,0.012113454,2.257985308,148.2644636,147.9213401,7.243446655,2.583622674,40.06369414,5.128459171,6.62E-05,21.75,9/11/2011
496,381.8660533,6156821377,1.03E+23,7.53296E+12,58.62613816,1.70944E+12,5.63E+21,-2.02E+24,4711.366807,-0.487649032,29.20502862,15.52694523,36.59924293,110.576023,111.6940262,52.4041409,-0.000161104,-7.77E+21,-0.04029879,0.002074036,-2.37E+22,0.005259143,-0.008122569,2.516150928,136.5748169,134.6062404,7.236645527,1.424034118,43.93371979,6.805715276,0.000151267,30.75,9/12/2011
497,490.0975976,7579288130,1.16E+23,9.66015E+12,55.2414486,1.51022E+12,7.96E+21,-3.11E+24,4717.947011,-0.477415956,29.35988015,15.88421504,36.61898305,114.5244216,115.8456532,53.7508135,-0.000943825,-4.58E+22,0.027095055,0.000152104,1.76E+23,0.015079662,-0.033741178,2.204453357,116.218495,120.642644,7.227541493,1.952719883,40.9883148,2.633201161,4.85E-05,31,9/13/2011
498,635.4315584,8736314325,1.26E+23,1.28327E+13,69.35453411,1.86143E+12,9.69E+21,-3.99E+24,4305.520065,-0.476618953,29.3606064,15.41185223,36.54738544,117.209596,118.9801204,55.11382387,-0.001497966,4.24E+22,0.115516201,-0.001807061,4.11E+23,0.037439689,-0.035727263,2.04133759,105.3990633,108.3502926,7.218315085,1.006115276,37.90668365,4.514942658,3.83E-05,15.625,9/14/2011
499,786.2319427,10365242430,1.53E+23,1.58447E+13,86.71572987,3.16093E+12,1.12E+22,-4.54E+24,4556.451688,-0.454217419,29.53670407,16.81082354,37.41633912,114.6724248,118.1323356,54.92811101,-0.002302804,1.18E+23,0.165571349,-0.003412784,2.44E+23,0.019993801,-0.029392595,2.438949334,100.7675619,94.76379741,7.204734688,1.820451517,37.30550748,2.853553939,2.01E-05,11.54545455,9/15/2011
500,778.1279274,9773528207,1.42E+23,1.6007E+13,82.18271061,3.73248E+12,1.08E+22,-4.34E+24,3829.880757,-0.471096902,27.67803422,13.99556959,36.32457574,119.1466539,122.1113456,55.76364652,-0.000819754,1.76E+23,0.255826833,-0.00159328,6.50E+22,0.034261895,0.001565536,2.224875042,88.67481031,81.80773092,7.190916003,0.023338571,32.10994177,4.303566845,5.21E-05,21.14285714,9/16/2011
501,676.7675691,8577846343,1.28E+23,1.39986E+13,79.42073154,4.49679E+12,9.38E+21,-3.58E+24,3736.718371,-0.460253563,28.54234422,15.57799049,37.765884,123.1934821,125.5220705,59.13331803,-0.000778813,2.10E+23,0.314077606,-0.00173197,-2.30E+23,0.021757119,0.113105353,1.987333883,86.52643081,68.35740049,7.173755637,5.631181976,30.34269797,1.65607289,6.06E-06,5,9/17/2011
502,501.5140009,5911446541,8.82E+22,1.06644E+13,47.62598859,3.41775E+12,6.47E+21,-2.28E+24,3163.088058,-0.535996104,26.7262684,11.93663607,33.56641378,115.8769403,117.4377939,50.50904921,0.001192087,1.92E+23,0.24219584,0.001344229,-3.19E+23,0.02720061,0.111261181,1.789522701,68.67274758,55.11701557,7.154451026,6.07203674,36.11458288,2.378295802,6.00E-05,23.66666667,9/18/2011
503,496.8579594,5633212559,8.11E+22,1.07867E+13,34.19883207,2.58031E+12,6.43E+21,-2.30E+24,2890.192192,-0.549604158,26.50847306,10.38343051,32.48983507,116.0102829,116.660659,48.46738413,0.000919618,1.87E+23,0.224107697,0.00142684,-5.77E+23,0.034314422,0.099426133,1.684726659,59.30921606,42.3341386,7.13389959,6.60168346,38.50304573,4.581744705,0.000170607,42.25,9/19/2011
504,711.1263168,8739583846,1.08E+23,1.4996E+13,39.9327068,2.15403E+12,1.14E+22,-4.86E+24,2693.511128,-0.565799573,26.05531189,9.277507904,31.27422322,106.7534468,107.32077,43.14285244,0.00106722,2.31E+23,0.139723985,0.003262488,-3.13E+23,0.037361631,0.041589745,1.750860059,39.43405236,29.05103934,7.109912934,7.532706296,43.27789506,2.412108857,5.34E-05,29.7,9/20/2011
505,705.0031183,8169721722,9.93E+22,1.51557E+13,49.42039507,1.87043E+12,1.13E+22,-4.77E+24,2369.820701,-0.573393965,24.55826294,6.875157753,30.71079093,119.5087889,119.8127121,49.55544273,0.000110165,2.03E+23,0.226694892,0.000816662,-3.16E+23,0.036012085,-0.061620139,1.489448028,16.07840113,16.02547556,7.084240224,2.904451751,37.71359718,3.219003181,7.73E-05,11.9,9/21/2011
506,682.0307514,8331670709,1.01E+23,1.41239E+13,63.09349874,2.98398E+12,1.14E+22,-4.94E+24,2228.275775,-0.572851234,22.8381673,5.48125844,30.4630601,120.2602841,121.7257193,51.4150341,-0.000983004,2.35E+23,0.506753669,-0.005363759,-4.59E+23,0.027308076,-0.04808432,1.387786433,122.9463546,122.7973442,7.056544454,3.540833529,34.87238528,15.54229364,0.001139616,25.28571429,9/22/2011
507,879.0478702,12903871134,2.11E+23,1.5702E+13,75.13870906,3.29475E+12,1.34E+22,-5.28E+24,3198.590657,-0.554151345,24.10527733,7.824616095,31.12465916,117.8251378,120.0662671,50.47678975,-0.001554628,1.94E+23,0.392128311,-0.005156462,9.17E+22,0.008412973,-0.023460539,1.234967982,340.2230023,349.0573324,7.026525022,9.465456404,37.10633106,4.91734817,0.000135414,20.25,9/23/2011
508,677.2417626,9756417067,1.93E+23,1.15984E+13,73.14951174,2.59093E+12,7.77E+21,-2.15E+24,3814.457765,-0.526770786,27.01036129,11.24212284,33.92005013,120.7745879,122.4904322,53.04061684,-0.002375214,1.96E+23,0.086348898,-0.005302137,9.59E+23,-0.022717719,-0.019865773,1.218201108,330.0312399,336.2487122,6.996020448,8.344691972,35.90056223,21.56031299,0.000756042,24.69230769,9/24/2011
